"size_bits","prime"
"26","33612977"
"26","33612979"
"26","33612991"
"26","33613003"
"26","33613007"
"26","33613009"
"26","33613031"
"26","33613039"
"26","33613049"
"26","33613079"
"26","33613081"
"26","33613127"
"26","33613133"
"26","33613169"
"26","33613171"
"26","33613187"
"26","33613193"
"26","33613211"
"26","33613213"
"26","33613231"
"26","33613243"
"26","33613247"
"26","33613271"
"26","33613273"
"26","33613277"
"26","33613339"
"26","33613351"
"26","33613367"
"26","33613387"
"26","33613429"
"26","33613439"
"26","33613441"
"26","33613457"
"26","33613469"
"26","33613477"
"26","33613483"
"26","33613493"
"26","33613499"
"26","33613537"
"26","33613549"
"26","33613561"
"26","33613571"
"26","33613577"
"26","33613597"
"26","33613621"
"26","33613637"
"26","33613661"
"26","33613681"
"26","33613711"
"26","33613739"
"26","33613751"
"26","33613757"
"26","33613763"
"26","33613781"
"26","33613807"
"26","33613817"
"26","33613829"
"26","33613841"
"26","33613843"
"26","33613847"
"26","33613849"
"26","33613859"
"26","33613861"
"26","33613919"
"26","33613939"
"26","33613963"
"26","33614029"
"26","33614033"
"26","33614039"
"26","33614047"
"26","33614051"
"26","33614069"
"26","33614081"
"26","33614123"
"26","33614149"
"26","33614159"
"26","33614177"
"26","33614179"
"26","33614197"
"26","33614209"
"26","33614213"
"26","33614221"
"26","33614239"
"26","33614267"
"26","33614291"
"26","33614303"
"26","33614309"
"26","33614333"
"26","33614341"
"26","33614377"
"26","33614381"
"26","33614407"
"26","33614411"
"26","33614417"
"26","33614429"
"26","33614437"
"26","33614459"
"26","33614461"
"26","33614467"
"26","33614473"
"26","33614479"
"26","33614489"
"26","33614501"
"26","33614507"
"26","33614521"
"26","33614543"
"26","33614551"
"26","33614557"
"26","33614573"
"26","33614587"
"26","33614597"
"26","33614641"
"26","33614699"
"26","33614747"
"26","33614807"
"26","33614809"
"26","33614827"
"26","33614851"
"26","33614887"
"26","33614897"
"26","33614909"
"26","33614923"
"26","33614939"
"26","33614941"
"26","33614951"
"26","33614953"
"26","33614963"
"26","33614969"
"26","33615007"
"26","33615017"
"26","33615019"
"26","33615037"
"26","33615061"
"26","33615079"
"26","33615119"
"26","33615149"
"26","33615151"
"26","33615221"
"26","33615223"
"26","33615229"
"26","33615269"
"26","33615271"
"26","33615287"
"26","33615289"
"26","33615299"
"26","33615311"
"26","33615349"
"26","33615359"
"26","33615401"
"26","33615419"
"26","33615467"
"26","33615473"
"26","33615479"
"26","33615493"
"26","33615521"
"26","33615523"
"26","33615539"
"26","33615557"
"26","33615583"
"26","33615599"
"26","33615601"
"26","33615607"
"26","33615623"
"26","33615629"
"26","33615643"
"26","33615649"
"26","33615661"
"26","33615667"
"26","33615671"
"26","33615707"
"26","33615713"
"26","33615737"
"26","33615739"
"26","33615761"
"26","33615767"
"26","33615773"
"26","33615793"
"26","33615797"
"26","33615823"
"26","33615847"
"26","33615853"
"26","33615893"
"26","33615929"
"26","33615937"
"26","33615947"
"26","33615961"
"26","33615973"
"26","33615983"
"26","33615991"
"26","33616003"
"26","33616013"
"26","33616019"
"26","33616027"
"26","33616043"
"26","33616049"
"26","33616057"
"26","33616069"
"26","33616103"
"26","33616109"
"26","33616127"
"26","33616129"
"26","33616147"
"26","33616171"
"26","33616189"
"26","33616199"
"26","33616201"
"26","33616207"
"26","33616211"
"26","33616217"
"26","33616237"
"26","33616241"
"26","33616243"
"26","33616333"
"26","33616343"
"26","33616357"
"26","33616381"
"26","33616391"
"26","33616393"
"26","33616399"
"26","33616403"
"26","33616447"
"26","33616487"
"26","33616507"
"26","33616523"
"26","33616549"
"26","33616603"
"26","33616619"
"26","33616637"
"26","33616651"
"26","33616697"
"26","33616711"
"26","33616729"
"26","33616753"
"26","33616801"
"26","33616859"
"26","33616861"
"26","33616897"
"26","33616907"
"26","33616931"
"26","33616951"
"26","33616963"
"26","33616967"
"26","33616987"
"26","33617021"
"26","33617029"
"26","33617047"
"26","33617063"
"26","33617069"
"26","33617071"
"26","33617083"
"26","33617141"
"26","33617159"
"26","33617167"
"26","33617203"
"26","33617239"
"26","33617261"
"26","33617263"
"26","33617291"
"26","33617321"
"26","33617323"
"26","33617333"
"26","33617383"
"26","33617393"
"26","33617411"
"26","33617413"
"26","33617431"
"26","33617447"
"26","33617461"
"26","33617477"
"26","33617489"
"26","33617491"
"26","33617509"
"26","33617531"
"26","33617543"
"26","33617557"
"26","33617561"
"26","33617599"
"26","33617603"
"26","33617611"
"26","33617621"
"26","33617629"
"26","33617711"
"26","33617729"
"26","33617747"
"26","33617761"
"26","33617767"
"26","33617777"
"26","33617797"
"26","33617803"
"26","33617807"
"26","33617819"
"26","33617833"
"26","33617851"
"26","33617863"
"26","33617921"
"26","33617933"
"26","33617957"
"26","33617963"
"26","33617971"
"26","33617999"
"26","33618001"
"26","33618007"
"26","33618029"
"26","33618031"
"26","33618037"
"26","33618103"
"26","33618119"
"26","33618139"
"26","33618149"
"26","33618161"
"26","33618173"
"26","33618191"
"26","33618199"
"26","33618209"
"26","33618251"
"26","33618289"
"26","33618307"
"26","33618313"
"26","33618317"
"26","33618323"
"26","33618329"
"26","33618331"
"26","33618359"
"26","33618379"
"26","33618413"
"26","33618421"
"26","33618439"
"26","33618443"
"26","33618451"
"26","33618491"
"26","33618493"
"26","33618577"
"26","33618643"
"26","33618671"
"26","33618719"
"26","33618737"
"26","33618749"
"26","33618751"
"26","33618757"
"26","33618769"
"26","33618773"
"26","33618779"
"26","33618817"
"26","33618839"
"26","33618853"
"26","33618857"
"26","33618887"
"26","33618889"
"26","33618919"
"26","33618943"
"26","33618953"
"26","33618971"
"26","33618989"
"26","33619007"
"26","33619009"
"26","33619043"
"26","33619073"
"26","33619087"
"26","33619099"
"26","33619109"
"26","33619153"
"26","33619171"
"26","33619177"
"26","33619219"
"26","33619237"
"26","33619279"
"26","33619291"
"26","33619297"
"26","33619301"
"26","33619343"
"26","33619349"
"26","33619361"
"26","33619373"
"26","33619403"
"26","33619409"
"26","33619427"
"26","33619433"
"26","33619441"
"26","33619451"
"26","33619463"
"26","33619471"
"26","33619511"
"26","33619517"
"26","33619529"
"26","33619541"
"26","33619561"
"26","33619577"
"26","33619589"
"26","33619603"
"26","33619627"
"26","33619667"
"26","33619669"
"26","33619673"
"26","33619681"
"26","33619687"
"26","33619739"
"26","33619753"
"26","33619757"
"26","33619763"
"26","33619771"
"26","33619799"
"26","33619801"
"26","33619811"
"26","33619843"
"26","33619847"
"26","33619919"
"26","33619973"
"26","33619979"
"26","33619981"
"26","33620003"
"26","33620039"
"26","33620051"
"26","33620057"
"26","33620113"
"26","33620129"
"26","33620159"
"26","33620183"
"26","33620189"
"26","33620201"
"26","33620221"
"26","33620239"
"26","33620263"
"26","33620299"
"26","33620303"
"26","33620341"
"26","33620351"
"26","33620357"
"26","33620371"
"26","33620381"
"26","33620387"
"26","33620413"
"26","33620429"
"26","33620437"
"26","33620449"
"26","33620459"
"26","33620467"
"26","33620471"
"26","33620473"
"26","33620479"
"26","33620507"
"26","33620513"
"26","33620527"
"26","33620537"
"26","33620563"
"26","33620579"
"26","33620591"
"26","33620593"
"26","33620597"
"26","33620617"
"26","33620621"
"26","33620623"
"26","33620627"
"26","33620659"
"26","33620681"
"26","33620689"
"26","33620707"
"26","33620749"
"26","33620761"
"26","33620767"
"26","33620789"
"26","33620803"
"26","33620809"
"26","33620813"
"26","33620819"
"26","33620857"
"26","33620891"
"26","33620911"
"26","33620927"
"26","33620929"
"26","33620959"
"26","33620999"
"26","33621031"
"26","33621037"
"26","33621047"
"26","33621067"
"26","33621083"
"26","33621109"
"26","33621113"
"26","33621149"
"26","33621163"
"26","33621169"
"26","33621173"
"26","33621233"
"26","33621251"
"26","33621253"
"26","33621283"
"26","33621299"
"26","33621311"
"26","33621361"
"26","33621383"
"26","33621389"
"26","33621397"
"26","33621407"
"26","33621409"
"26","33621437"
"26","33621473"
"26","33621491"
"26","33621541"
"26","33621559"
"26","33621593"
"26","33621611"
"26","33621629"
"26","33621649"
"26","33621661"
"26","33621673"
"26","33621691"
"26","33621713"
"26","33621727"
"26","33621751"
"26","33621761"
"26","33621781"
"26","33621787"
"26","33621823"
"26","33621839"
"26","33621857"
"26","33621859"
"26","33621881"
"26","33621901"
"26","33621911"
"26","33621923"
"26","33621989"
"26","33622003"
"26","33622033"
"26","33622037"
"26","33622051"
"26","33622081"
"26","33622093"
"26","33622097"
"26","33622103"
"26","33622111"
"26","33622117"
"26","33622123"
"26","33622139"
"26","33622177"
"26","33622189"
"26","33622201"
"26","33622219"
"26","33622231"
"26","33622247"
"26","33622261"
"26","33622273"
"26","33622279"
"26","33622301"
"26","33622313"
"26","33622349"
"26","33622357"
"26","33622363"
"26","33622399"
"26","33622411"
"26","33622417"
"26","33622427"
"26","33622429"
"26","33622439"
"26","33622441"
"26","33622451"
"26","33622471"
"26","33622487"
"26","33622489"
"26","33622607"
"26","33622613"
"26","33622621"
"26","33622643"
"26","33622657"
"26","33622679"
"26","33622691"
"26","33622697"
"26","33622703"
"26","33622727"
"26","33622733"
"26","33622763"
"26","33622769"
"26","33622777"
"26","33622781"
"26","33622783"
"26","33622789"
"26","33622801"
"26","33622843"
"26","33622847"
"26","33622859"
"26","33622873"
"26","33622877"
"26","33622909"
"26","33622921"
"26","33622933"
"26","33622937"
"26","33622943"
"26","33622961"
"26","33623071"
"26","33623077"
"26","33623089"
"26","33623099"
"26","33623101"
"26","33623129"
"26","33623137"
"26","33623153"
"26","33623159"
"26","33623167"
"26","33623173"
"26","33623201"
"26","33623231"
"26","33623243"
"26","33623287"
"26","33623299"
"26","33623323"
"26","33623327"
"26","33623329"
"26","33623341"
"26","33623351"
"26","33623353"
"26","33623357"
"26","33623363"
"26","33623371"
"26","33623389"
"26","33623393"
"26","33623419"
"26","33623459"
"26","33623497"
"26","33623503"
"26","33623507"
"26","33623519"
"26","33623563"
"26","33623587"
"26","33623593"
"26","33623599"
"26","33623609"
"26","33623621"
"26","33623633"
"26","33623641"
"26","33623651"
"26","33623699"
"26","33623701"
"26","33623729"
"26","33623791"
"26","33623797"
"26","33623819"
"26","33623833"
"26","33623839"
"26","33623851"
"26","33623857"
"26","33623867"
"26","33623879"
"26","33623899"
"26","33623911"
"26","33623927"
"26","33623951"
"26","33623969"
"26","33623981"
"26","33623987"
"26","33624013"
"26","33624029"
"26","33624037"
"26","33624061"
"26","33624077"
"26","33624089"
"26","33624103"
"26","33624121"
"26","33624131"
"26","33624133"
"26","33624187"
"26","33624191"
"26","33624203"
"26","33624209"
"26","33624233"
"26","33624257"
"26","33624271"
"26","33624307"
"26","33624341"
"26","33624343"
"26","33624373"
"26","33624377"
"26","33624391"
"26","33624421"
"26","33624431"
"26","33624439"
"26","33624443"
"26","33624473"
"26","33624497"
"26","33624499"
"26","33624511"
"26","33624541"
"26","33624571"
"26","33624583"
"26","33624587"
"26","33624607"
"26","33624611"
"26","33624629"
"26","33624641"
"26","33624683"
"26","33624697"
"26","33624707"
"26","33624733"
"26","33624743"
"26","33624763"
"26","33624769"
"26","33624791"
"26","33624803"
"26","33624817"
"26","33624859"
"26","33624883"
"26","33624887"
"26","33624911"
"26","33624917"
"26","33624923"
"26","33624931"
"26","33624947"
"26","33624959"
"26","33624967"
"26","33624989"
"26","33624991"
"26","33625013"
"26","33625019"
"26","33625027"
"26","33625061"
"26","33625087"
"26","33625139"
"26","33625159"
"26","33625177"
"26","33625199"
"26","33625217"
"26","33625243"
"26","33625253"
"26","33625261"
"26","33625271"
"26","33625279"
"26","33625309"
"26","33625313"
"26","33625331"
"26","33625363"
"26","33625367"
"26","33625369"
"26","33625393"
"26","33625411"
"26","33625429"
"26","33625447"
"26","33625451"
"26","33625463"
"26","33625477"
"26","33625511"
"26","33625513"
"26","33625547"
"26","33625561"
"26","33625567"
"26","33625591"
"26","33625601"
"26","33625651"
"26","33625661"
"26","33625667"
"26","33625679"
"26","33625681"
"26","33625723"
"26","33625751"
"26","33625769"
"26","33625817"
"26","33625831"
"26","33625841"
"26","33625843"
"26","33625849"
"26","33625897"
"26","33625909"
"26","33625919"
"26","33625961"
"26","33625987"
"26","33626003"
"26","33626011"
"26","33626057"
"26","33626077"
"26","33626093"
"26","33626107"
"26","33626111"
"26","33626179"
"26","33626213"
"26","33626231"
"26","33626237"
"26","33626249"
"26","33626267"
"26","33626287"
"26","33626293"
"26","33626309"
"26","33626321"
"26","33626339"
"26","33626389"
"26","33626407"
"26","33626419"
"26","33626431"
"26","33626441"
"26","33626443"
"26","33626449"
"26","33626477"
"26","33626497"
"26","33626503"
"26","33626507"
"26","33626543"
"26","33626557"
"26","33626581"
"26","33626591"
"26","33626597"
"26","33626611"
"26","33626623"
"26","33626639"
"26","33626641"
"26","33626687"
"26","33626743"
"26","33626771"
"26","33626773"
"26","33626797"
"26","33626809"
"26","33626819"
"26","33626837"
"26","33626843"
"26","33626849"
"26","33626861"
"26","33626881"
"26","33626891"
"26","33626899"
"26","33626951"
"26","33626977"
"26","33626981"
"26","33626987"
"26","33626993"
"26","33627001"
"26","33627007"
"26","33627029"
"26","33627031"
"26","33627049"
"26","33627073"
"26","33627079"
"26","33627089"
"26","33627103"
"26","33627149"
"26","33627151"
"26","33627163"
"26","33627179"
"26","33627199"
"26","33627203"
"26","33627271"
"26","33627277"
"26","33627299"
"26","33627313"
"26","33627323"
"26","33627329"
"26","33627353"
"26","33627371"
"26","33627379"
"26","33627383"
"26","33627439"
"26","33627499"
"26","33627509"
"26","33627521"
"26","33627563"
"26","33627589"
"26","33627593"
"26","33627611"
"26","33627631"
"26","33627637"
"26","33627641"
"26","33627691"
"26","33627697"
"26","33627719"
"26","33627757"
"26","33627767"
"26","33627773"
"26","33627779"
"26","33627827"
"26","33627871"
"26","33627877"
"26","33627899"
"26","33627911"
"26","33627941"
"26","33627947"
"26","33627953"
"26","33627977"
"26","33628013"
"26","33628039"
"26","33628073"
"26","33628121"
"26","33628123"
"26","33628151"
"26","33628169"
"26","33628181"
"26","33628187"
"26","33628213"
"26","33628223"
"26","33628229"
"26","33628237"
"26","33628247"
"26","33628267"
"26","33628319"
"26","33628321"
"26","33628327"
"26","33628333"
"26","33628339"
"26","33628379"
"26","33628381"
"26","33628393"
"26","33628403"
"26","33628433"
"26","33628477"
"26","33628481"
"26","33628493"
"26","33628501"
"26","33628541"
"26","33628559"
"26","33628619"
"26","33628633"
"26","33628649"
"26","33628663"
"26","33628667"
"26","33628723"
"26","33628781"
"26","33628787"
"26","33628801"
"26","33628807"
"26","33628813"
"26","33628823"
"26","33628843"
"26","33628867"
"26","33628901"
"26","33628919"
"26","33628927"
"26","33628943"
"26","33628999"
"26","33629003"
"26","33629023"
"26","33629039"
"26","33629051"
"26","33629093"
"26","33629131"
"26","33629159"
"26","33629161"
"26","33629261"
"26","33629287"
"26","33629293"
"26","33629303"
"26","33629333"
"26","33629339"
"26","33629341"
"26","33629347"
"26","33629353"
"26","33629371"
"26","33629399"
"26","33629419"
"26","33629447"
"26","33629461"
"26","33629501"
"26","33629509"
"26","33629539"
"26","33629593"
"26","33629597"
"26","33629627"
"26","33629641"
"26","33629653"
"26","33629669"
"26","33629681"
"26","33629683"
"26","33629693"
"26","33629711"
"26","33629731"
"26","33629767"
"26","33629773"
"26","33629777"
"26","33629797"
"26","33629819"
"26","33629831"
"26","33629837"
"26","33629839"
"26","33629851"
"26","33629861"
"26","33629873"
"26","33629899"
"26","33629903"
"26","33629917"
"26","33629923"
"26","33629951"
"26","33629987"
"26","33630001"
"26","33630007"
"26","33630011"
"26","33630013"
"26","33630017"
"26","33630041"
"26","33630083"
"26","33630089"
"26","33630101"
"26","33630119"
"26","33630137"
"26","33630167"
"26","33630203"
"26","33630211"
"26","33630251"
"26","33630281"
"26","33630283"
"26","33630307"
"26","33630313"
"26","33630329"
"26","33630353"
"26","33630367"
"26","33630383"
"26","33630391"
"26","33630431"
"26","33630433"
"26","33630463"
"26","33630479"
"26","33630491"
"26","33630503"
"26","33630511"
"26","33630523"
"26","33630529"
"26","33630557"
"26","33630559"
"26","33630563"
"26","33630613"
"26","33630617"
"26","33630631"
"26","33630637"
"26","33630643"
"26","33630647"
"26","33630659"
"26","33630661"
"26","33630671"
"26","33630679"
"26","33630683"
"26","33630733"
"26","33630739"
"26","33630769"
"26","33630781"
"26","33630791"
"26","33630797"
"26","33630823"
"26","33630841"
"26","33630901"
"26","33630907"
"26","33630937"
"26","33630941"
"26","33630943"
"26","33630953"
"26","33630959"
"26","33630973"
"26","33630983"
"26","33631021"
"26","33631033"
"26","33631043"
"26","33631051"
"26","33631093"
"26","33631099"
"26","33631109"
"26","33631123"
"26","33631133"
"26","33631141"
"26","33631177"
"26","33631181"
"26","33631183"
"26","33631211"
"26","33631217"
"26","33631243"
"26","33631291"
"26","33631303"
"26","33631307"
"26","33631331"
"26","33631343"
"26","33631393"
"26","33631397"
"26","33631417"
"26","33631489"
"26","33631511"
"26","33631519"
